"ensembl"	"hgnc_symbol"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Entrez"
"ENSG00000128641"	"ENSG00000128641"	"MYO1B"	13241,2365506671	0,956164311119452	0,0932787538906705	6,82003440853298	9,10187076315708e-12	8,00347654826542e-10	"4430"
"ENSG00000185880"	"ENSG00000185880"	"TRIM69"	383,693871158953	-1,81120502082753	0,218655221517867	-6,81989211360167	9,11089060650073e-12	8,00347654826542e-10	"140691"
"ENSG00000075213"	"ENSG00000075213"	"SEMA3A"	244,101928340829	1,70941707140115	0,204137156253143	6,80629189170338	1,00146422214287e-11	8,74098515942133e-10	"10371"
"ENSG00000169860"	"ENSG00000169860"	"P2RY1"	675,497694092942	-1,32774803703953	0,148228447430389	-6,79861426405881	1,05630217492152e-11	9,16089835269517e-10	"5028"
"ENSG00000185630"	"ENSG00000185630"	"PBX1"	2403,5781279189	-1,06781947605794	0,110089284612845	-6,79284526816414	1,09943282317701e-11	9,47460589897356e-10	"5087"
"ENSG00000159840"	"ENSG00000159840"	"ZYX"	3323,06656433533	1,05039167152245	0,107609576727016	6,78742258577329	1,14154475684865e-11	9,7756436536171e-10	"7791"
"ENSG00000115758"	"ENSG00000115758"	"ODC1"	6226,53882133943	1,60898452678156	0,190317210099887	6,77282168073522	1,26294580803143e-11	1,07476688263474e-09	"4953"
"ENSG00000111801"	"ENSG00000111801"	"BTN3A3"	356,476159597986	-1,58723288923974	0,187139919192291	-6,77157976079719	1,27383700419571e-11	1,0773021521198e-09	"10384"
"ENSG00000100234"	"ENSG00000100234"	"TIMP3"	2139,21349206582	-1,48034420238778	0,171852561874595	-6,75197500537993	1,45846006113194e-11	1,22460636482285e-09	"7078"
"ENSG00000157827"	"ENSG00000157827"	"FMNL2"	1697,93921364497	1,23307512800778	0,135245808266546	6,75122681960145	1,46600203779468e-11	1,22460636482285e-09	"114793"
"ENSG00000154127"	"ENSG00000154127"	"UBASH3B"	1130,07202485709	1,21645810241551	0,133897705948955	6,69509679842654	2,15528916666315e-11	1,78941568861496e-09	"84959"
"ENSG00000142619"	"ENSG00000142619"	"PADI3"	128,404366190425	-2,23681943204538	0,287157741501414	-6,67514454607154	2,46988605329232e-11	2,03817990918959e-09	"51702"
"ENSG00000114796"	"ENSG00000114796"	"KLHL24"	281,496741605895	-1,77274388529152	0,217711010413739	-6,6728085204819	2,50953737201692e-11	2,05842535285436e-09	"54800"
"ENSG00000140859"	"ENSG00000140859"	"KIFC3"	1159,8840644576	1,1552932769135	0,125222287994859	6,67048406708391	2,54961055050495e-11	2,07877229075901e-09	"3801"
"ENSG00000172345"	"ENSG00000172345"	"STARD5"	466,240474452608	-1,78025968530419	0,219117238454134	-6,66428481668665	2,65957256510453e-11	2,15552024086091e-09	"80765"
"ENSG00000137804"	"ENSG00000137804"	"NUSAP1"	1324,17828026875	-1,2216147448261	0,135400542042646	-6,65887101502241	2,75938961747342e-11	2,22318633322593e-09	"51203"
"ENSG00000138772"	"ENSG00000138772"	"ANXA3"	2377,79588424666	1,14781783685791	0,124635081090772	6,64193282993096	3,09596059205933e-11	2,47968231891058e-09	"306"
"ENSG00000180638"	"ENSG00000180638"	"SLC47A2"	70,6420876564013	-3,41346031270358	0,466814250672285	-6,62674780868089	3,43163164231147e-11	2,73246178021713e-09	"146802"
"ENSG00000041982"	"ENSG00000041982"	"TNC"	3648,88747189551	1,31363619218613	0,150325134705441	6,6099138652571	3,84543701924957e-11	3,04415525895943e-09	"3371"
"ENSG00000020577"	"ENSG00000020577"	"SAMD4A"	1762,38643916069	1,44113865796914	0,169900182580312	6,59880784671424	4,14477092713502e-11	3,26215034357633e-09	"23034"
"ENSG00000110104"	"ENSG00000110104"	"CCDC86"	1204,1315251972	1,37540560838562	0,160047423380426	6,59433051837995	4,27179088285619e-11	3,34279911844654e-09	"79080"
"ENSG00000198805"	"ENSG00000198805"	"PNP"	2002,01328399522	1,34270972573195	0,15521760418816	6,58887715140988	4,43165271969655e-11	3,44807905322218e-09	"4860"
"ENSG00000087842"	"ENSG00000087842"	"PIR"	443,315650704417	-1,65009306076144	0,20211028369831	-6,58102614286996	4,67212416830724e-11	3,61452515202678e-09	"8544"
"ENSG00000157514"	"ENSG00000157514"	"TSC22D3"	799,74890161574	-1,47818097502071	0,176390238231468	-6,56601514138719	5,16795633359387e-11	3,97553070272396e-09	"1831"
"ENSG00000134326"	"ENSG00000134326"	"CMPK2"	721,007412980784	-1,85604919939103	0,234278193672347	-6,55651802377856	5,50786652985253e-11	4,21320846463326e-09	"129607"
"ENSG00000082153"	"ENSG00000082153"	"BZW1"	9563,57753765119	1,04423676219284	0,110484948876852	6,55507170483542	5,56151467237577e-11	4,23047954073008e-09	"9689"
"ENSG00000166197"	"ENSG00000166197"	"NOLC1"	3234,38993333194	0,992419652745348	0,10299107528464	6,52891185849801	6,62492209710105e-11	5,01138551522932e-09	"9221"
"ENSG00000146411"	"ENSG00000146411"	"SLC2A12"	45,2036184250029	-3,79402017759038	0,532648637782341	-6,52216101040698	6,93015615710219e-11	5,21331526160792e-09	"154091"
"ENSG00000134369"	"ENSG00000134369"	"NAV1"	1700,90496733653	1,66991127707102	0,207451678163757	6,5071118682657	7,66093634223205e-11	5,73139061735338e-09	"89796"
"ENSG00000115756"	"ENSG00000115756"	"HPCAL1"	1448,79397230272	1,14082153946509	0,126223075365962	6,5029435947846	7,87633350714225e-11	5,82848679528527e-09	"3241"
"ENSG00000171793"	"ENSG00000171793"	"CTPS1"	1782,59812580366	1,17544843000359	0,131534986600167	6,50358092637312	7,84301975988014e-11	5,82848679528527e-09	"1503"
"ENSG00000136068"	"ENSG00000136068"	"FLNB"	19879,4670982047	1,36467427279161	0,161131599504607	6,48336065677634	8,97017237867126e-11	6,60204687070205e-09	"2317"
"ENSG00000010704"	"ENSG00000010704"	"HFE"	413,852842036841	-1,42196497794694	0,170046265409393	-6,48038329623953	9,14898971934695e-11	6,69745397949613e-09	"3077"
"ENSG00000138623"	"ENSG00000138623"	"SEMA7A"	124,26291151468	2,38122656494446	0,318121518880905	6,47936855134945	9,21072698167121e-11	6,70659136804466e-09	"8482"
"ENSG00000154310"	"ENSG00000154310"	"TNIK"	1013,91871099412	1,39464366907252	0,165979252668404	6,47456625931113	9,50846797170979e-11	6,88655850546811e-09	"23043"
"ENSG00000072210"	"ENSG00000072210"	"ALDH3A2"	4026,8029009164	-1,04960587048461	0,112935375991884	-6,46038377325673	1,04437780480448e-10	7,52394084138509e-09	"224"
"ENSG00000128284"	"ENSG00000128284"	"APOL3"	197,746682108982	-1,81750674370221	0,231919009800291	-6,45702456642833	1,06781569206718e-10	7,65230445430877e-09	"80833"
"ENSG00000204580"	"ENSG00000204580"	"DDR1"	6178,1057235178	-1,01836870981336	0,108246531192979	-6,45164978606406	1,10639021515067e-10	7,88722993167095e-09	"780"
"ENSG00000171488"	"ENSG00000171488"	"LRRC8C"	1586,98711197897	1,16413488216948	0,13101474299242	6,44305261292858	1,17094080201334e-10	8,30392185427795e-09	"84230"
"ENSG00000158125"	"ENSG00000158125"	"XDH"	2231,34595615789	1,27878759710184	0,149230102338109	6,42489405340971	1,31961393013456e-10	9,30977371643114e-09	"7498"
"ENSG00000183696"	"ENSG00000183696"	"UPP1"	2369,29844234395	1,37059794933399	0,164104115325236	6,40202073696826	1,53333834400612e-10	1,07618221092718e-08	"7378"
"ENSG00000244122"	"ENSG00000244122"	"UGT1A7"	3593,22182266964	-1,16081072012952	0,131381893265957	-6,39974580384119	1,5563583930373e-10	1,08673722459466e-08	"54577"
"ENSG00000140284"	"ENSG00000140284"	"SLC27A2"	924,338774032597	-1,54134419402115	0,191164854023025	-6,38895784616374	1,67020088484239e-10	1,1602783289803e-08	"11001"
"ENSG00000157216"	"ENSG00000157216"	"SSBP3"	455,263074324411	-1,43504701468708	0,174564522860001	-6,38759237225619	1,68517817086058e-10	1,16474040479379e-08	"23648"
"ENSG00000116649"	"ENSG00000116649"	"SRM"	1473,97986683652	1,25673812658539	0,147081424285635	6,36884046462745	1,90462589359636e-10	1,30976697814182e-08	"6723"
"ENSG00000185585"	"ENSG00000185585"	"OLFML2A"	1911,90920168378	-1,27398422445203	0,149853612034115	-6,36610764000039	1,93885391731749e-10	1,32660477076356e-08	"169611"
"ENSG00000115602"	"ENSG00000115602"	"IL1RL1"	64,8408719182954	3,70375518954978	0,532980695805428	6,34873873703123	2,17087346163863e-10	1,47793065268358e-08	"9173"
"ENSG00000154102"	"ENSG00000154102"	"C16orf74"	413,178003835049	1,48433294452504	0,183632952856917	6,3405446920644	2,28954242743558e-10	1,55096565631656e-08	"404550"
"ENSG00000185479"	"ENSG00000185479"	"KRT6B"	177,151116736316	2,46322750459845	0,338908471590045	6,3239124550152	2,55022243355721e-10	1,71900141857995e-08	"3854"
"ENSG00000150630"	"ENSG00000150630"	"VEGFC"	656,860938948617	1,27924317965976	0,15171082814101	6,32283925553541	2,56800404217587e-10	1,72246024819047e-08	"7424"
"ENSG00000145220"	"ENSG00000145220"	"LYAR"	667,765852554401	1,26803143124425	0,150422920720116	6,30243999189593	2,92995993715119e-10	1,9556046325613e-08	"55646"
"ENSG00000106278"	"ENSG00000106278"	"PTPRZ1"	171,869959208087	2,09563607909597	0,282991964745996	6,27451058792331	3,50735765265764e-10	2,32956984383348e-08	"5803"
"ENSG00000108342"	"ENSG00000108342"	"CSF3"	62,4342025784739	3,34251404554171	0,482149765080919	6,26882820327507	3,63775204226386e-10	2,40008243402343e-08	"1440"
"ENSG00000129151"	"ENSG00000129151"	"BBOX1"	43,0921336333834	-5,09643406678832	0,761991385908784	-6,2683570380415	3,64877397064373e-10	2,40008243402343e-08	"8424"
"ENSG00000144810"	"ENSG00000144810"	"COL8A1"	399,959790465103	1,57421530426145	0,200298033194515	6,26174548126216	3,80691935225648e-10	2,49206797597713e-08	"1295"
"ENSG00000120217"	"ENSG00000120217"	"CD274"	345,59700419294	1,81239990887471	0,238365955558907	6,26096082125242	3,82612653194771e-10	2,49265736167464e-08	"29126"
"ENSG00000175592"	"ENSG00000175592"	"FOSL1"	3536,29480104728	1,22897108591686	0,145437297855348	6,2499173136517	4,10670041226412e-10	2,66270632444706e-08	"8061"
"ENSG00000125912"	"ENSG00000125912"	"NCLN"	3126,32766047176	0,977850128116732	0,105451146979228	6,23843501907394	4,41970145160358e-10	2,85206895568883e-08	"56926"
"ENSG00000130304"	"ENSG00000130304"	"SLC27A1"	287,656280657287	-1,59539408240609	0,204526492864528	-6,23583803028816	4,49365867242411e-10	2,8861158718739e-08	"376497"
"ENSG00000170545"	"ENSG00000170545"	"SMAGP"	97,17601334935	2,60348040361569	0,367375758729906	6,21565345386465	5,11114950984548e-10	3,26729632516695e-08	"57228"
"ENSG00000114850"	"ENSG00000114850"	"SSR3"	5135,20537334368	1,12104874920352	0,129032223051298	6,20812949091838	5,36189624076406e-10	3,41156912216091e-08	"6747"
"ENSG00000100065"	"ENSG00000100065"	"CARD10"	1559,16784471751	1,16449707360601	0,136305194601276	6,1956338206798	5,80509461341124e-10	3,67637991889337e-08	"29775"
"ENSG00000159176"	"ENSG00000159176"	"CSRP1"	4389,85340289489	1,03560414430161	0,115670346708887	6,18658251368954	6,14825090343238e-10	3,87567519912663e-08	"1465"
"ENSG00000135114"	"ENSG00000135114"	"OASL"	783,026377605347	-1,36425358737196	0,168825370795874	-6,18540674573466	6,19425444836198e-10	3,88668057921183e-08	"8638"
"ENSG00000137936"	"ENSG00000137936"	"BCAR3"	1825,25006508853	1,12728082166698	0,13106261693633	6,15950482706416	7,29727565725106e-10	4,55778464904268e-08	"8412"
"ENSG00000183671"	"ENSG00000183671"	"CMKLR2"	108,024458738873	-2,39153058016936	0,336949828719771	-6,14789028989883	7,85203116440934e-10	4,88188385089487e-08	"2825"
"ENSG00000144908"	"ENSG00000144908"	"ALDH1L1"	2650,51263649763	1,05355771699816	0,119433439072802	6,14197935429974	8,14994527779945e-10	5,0440752228417e-08	"10840"
"ENSG00000125398"	"ENSG00000125398"	"SOX9"	869,25239798043	1,22462265769553	0,147447749974067	6,13520828805211	8,50476902180261e-10	5,23986131225631e-08	"6662"
"ENSG00000196517"	"ENSG00000196517"	"SLC6A9"	867,728673912936	-1,34242571099233	0,166848685055006	-6,12786196460141	8,90678038006805e-10	5,46282529977507e-08	"6536"
"ENSG00000164463"	"ENSG00000164463"	"CREBRF"	228,837970555978	-1,700640642392	0,225809332777538	-6,11418768839007	9,70500307987432e-10	5,92570950383716e-08	"153222"
"ENSG00000138496"	"ENSG00000138496"	"PARP9"	2711,79385468984	-1,14535693104201	0,13510320590119	-6,10908472183591	1,00204128072498e-09	6,09097949926398e-08	"83666"
"ENSG00000071967"	"ENSG00000071967"	"CYBRD1"	1610,52962059867	-1,36017820355288	0,170359699318757	-6,10577623529741	1,02302251350363e-09	6,16348431144486e-08	"79901"
"ENSG00000166750"	"ENSG00000166750"	"SLFN5"	1334,1182940178	-1,20770473250353	0,145375966927199	-6,10626880953492	1,01987186207144e-09	6,16348431144486e-08	"162394"
"ENSG00000121039"	"ENSG00000121039"	"RDH10"	3264,31262945248	-1,02285137948655	0,115663798517402	-6,07667557607318	1,22699647051396e-09	7,3598167147657e-08	"157506"
"ENSG00000148120"	"ENSG00000148120"	"AOPEP"	425,976950348077	-1,32272144422701	0,165520842842216	-6,05797691099761	1,3784417564298e-09	8,23195743664393e-08	"84909"
"ENSG00000184979"	"ENSG00000184979"	"USP18"	477,512319884213	-1,47827638737209	0,192245572350555	-6,02498342723858	1,69126952954446e-09	1,00560375171517e-07	"11274"
"ENSG00000096063"	"ENSG00000096063"	"SRPK1"	2103,84233032821	0,953551756573611	0,105275823793086	6,01801756326146	1,7656604060489e-09	1,04527096038095e-07	"6732"
"ENSG00000111641"	"ENSG00000111641"	"NOP2"	1204,76232590369	1,08364646353915	0,127106465192184	6,00792778230854	1,8790950159646e-09	1,10760856005948e-07	"4839"
"ENSG00000092295"	"ENSG00000092295"	"TGM1"	398,711133780209	-1,86438385705833	0,258718061826023	-5,96937007860263	2,38171328299788e-09	1,39182008846777e-07	"7051"
"ENSG00000146592"	"ENSG00000146592"	"CREB5"	638,010953866724	1,51639252945084	0,200399259143228	5,97004467264902	2,37188634014539e-09	1,39182008846777e-07	"9586"
"ENSG00000115419"	"ENSG00000115419"	"GLS"	2825,73446695758	0,926261704327775	0,101592053462282	5,96760950946681	2,40754700969333e-09	1,40086679204544e-07	"2744"
"ENSG00000175197"	"ENSG00000175197"	"DDIT3"	428,616431669577	-1,59245829401075	0,213252190113267	-5,9669178231412	2,41777097628289e-09	1,40086679204544e-07	"1649"
"ENSG00000141574"	"ENSG00000141574"	"SECTM1"	422,085401033619	-1,45725545366426	0,190715507324983	-5,96309901389588	2,47498342094559e-09	1,42793958727098e-07	"6398"
"ENSG00000184792"	"ENSG00000184792"	"OSBP2"	520,008264336414	1,48735646084532	0,196490709614531	5,94102623546629	2,83243274789156e-09	1,6272744428393e-07	"23762"
"ENSG00000142765"	"ENSG00000142765"	"SYTL1"	599,622183436855	-1,35777183239604	0,175027769962596	-5,92918388103682	3,04444008963659e-09	1,74172673363411e-07	"84958"
"ENSG00000126368"	"ENSG00000126368"	"NR1D1"	564,874966000419	-1,26330945041823	0,159237382376883	-5,92391959939162	3,14357194324565e-09	1,7834531491347e-07	"9572"
"ENSG00000137877"	"ENSG00000137877"	"SPTBN5"	241,013407509963	2,15709418387385	0,310095703483029	5,92428132102253	3,13666096497799e-09	1,7834531491347e-07	"51332"
"ENSG00000165689"	"ENSG00000165689"	"ENTR1"	987,521796101134	1,06500624846094	0,125797285665483	5,92227602145597	3,17516097671253e-09	1,79390007713352e-07	"10807"
"ENSG00000157456"	"ENSG00000157456"	"CCNB2"	879,173000203627	-1,23804700777897	0,155056067758827	-5,92074222601142	3,20491867958066e-09	1,80323027856076e-07	"9133"
"ENSG00000183347"	"ENSG00000183347"	"GBP6"	82,046665247199	-2,62823950645083	0,389906618134888	-5,91998032116576	3,21980143067133e-09	1,80414881810786e-07	"163351"
"ENSG00000080608"	"ENSG00000080608"	"PUM3"	1084,7436016643	1,11931812847007	0,135079354413444	5,91739671795856	3,27077116794825e-09	1,82519755011407e-07	"9933"
"ENSG00000076641"	"ENSG00000076641"	"PAG1"	825,070398853757	1,20458989181233	0,149689171876256	5,9095115613546	3,43123597286987e-09	1,90692689822841e-07	"55824"
"ENSG00000157224"	"ENSG00000157224"	"CLDN12"	670,01492352109	1,12763155558068	0,136769320267465	5,90506375261121	3,52510403959165e-09	1,94323144142024e-07	"9069"
"ENSG00000167964"	"ENSG00000167964"	"RAB26"	97,8308509994631	-2,2729417390748	0,330712612431417	-5,90525327932511	3,52105370014472e-09	1,94323144142024e-07	"25837"
"ENSG00000117266"	"ENSG00000117266"	"CDK18"	122,238568250968	-2,24140577500032	0,325662386557478	-5,89999292000277	3,63517171260863e-09	1,99582653382577e-07	"5129"
"ENSG00000118515"	"ENSG00000118515"	"SGK1"	1936,87336199872	-1,1561624533409	0,142013241510572	-5,88791893239512	3,91088859054669e-09	2,13858068469413e-07	"6446"
"ENSG00000109861"	"ENSG00000109861"	"CTSC"	1798,44491822135	1,07344692731256	0,12801269049786	5,88572058271953	3,96323402719899e-09	2,15853578057366e-07	"1075"
"ENSG00000158050"	"ENSG00000158050"	"DUSP2"	186,61775370658	-1,72253236733216	0,238642220667632	-5,87713424476354	4,17429684181099e-09	2,26443130669715e-07	"1844"
"ENSG00000171365"	"ENSG00000171365"	"CLCN5"	474,016108337946	1,59596384076266	0,217144124633369	5,87611496703872	4,20006686231119e-09	2,26936946020751e-07	"1184"
"ENSG00000110092"	"ENSG00000110092"	"CCND1"	8284,95092331584	1,00929668231516	0,117358242643048	5,87344072978066	4,26841684356858e-09	2,29718433762963e-07	"595"
"ENSG00000106546"	"ENSG00000106546"	"AHR"	3600,78641128552	-0,997944600253248	0,115449617239062	-5,87221176185822	4,30018953830365e-09	2,30517247061191e-07	"196"
"ENSG00000235863"	"ENSG00000235863"	"B3GALT4"	129,634047223858	-2,01859920211919	0,289506117716886	-5,86723077050925	4,43133723358769e-09	2,3661603048051e-07	"8705"
"ENSG00000058404"	"ENSG00000058404"	"CAMK2B"	145,638041948031	2,0709955232654	0,298650009562654	5,86303521580184	4,54481784856139e-09	2,41727499320359e-07	"816"
"ENSG00000108854"	"ENSG00000108854"	"SMURF2"	1627,06374669606	1,04298181705527	0,123377864676346	5,8598989288058	4,63148974208707e-09	2,44153638662846e-07	"64750"
"ENSG00000114019"	"ENSG00000114019"	"AMOTL2"	3849,56888209365	-1,01148118002383	0,118010511306382	-5,85948804364206	4,64296311936279e-09	2,44153638662846e-07	"51421"
"ENSG00000118503"	"ENSG00000118503"	"TNFAIP3"	1551,95368419069	1,30472216293528	0,168057303131918	5,85944284826654	4,64422682239109e-09	2,44153638662846e-07	"7128"
"ENSG00000164647"	"ENSG00000164647"	"STEAP1"	78,0429183569808	2,68536653648203	0,404240115359825	5,85138992050939	4,87481875612324e-09	2,55290508397592e-07	"26872"
"ENSG00000148700"	"ENSG00000148700"	"ADD3"	323,813561854173	-1,43488506484451	0,191014225577347	-5,83665986904762	5,32576602916067e-09	2,77837663804796e-07	"120"
"ENSG00000099810"	"ENSG00000099810"	"MTAP"	1672,43713553184	0,977372299773095	0,113081014498788	5,8132861885506	6,12582000741977e-09	3,1835559244667e-07	"4507"
"ENSG00000138413"	"ENSG00000138413"	"IDH1"	2370,19736106606	-1,10972345492787	0,136036823449031	-5,80521828506058	6,42822016945337e-09	3,32800934704476e-07	"3417"
"ENSG00000151474"	"ENSG00000151474"	"FRMD4A"	700,206397361778	1,24530758203846	0,159433286727598	5,8037289516549	6,48560896896010e-09	3,34500195914245e-07	"55691"
"ENSG00000132382"	"ENSG00000132382"	"MYBBP1A"	2020,96883917718	1,06022805435638	0,127564409354859	5,80277883227765	6,52248014851889e-09	3,35132413970691e-07	"10514"
"ENSG00000110852"	"ENSG00000110852"	"CLEC2B"	247,891442928081	-1,55037568803936	0,212096398064851	-5,80102113597969	6,59122906705124e-09	3,37391635251766e-07	"9976"
"ENSG00000162654"	"ENSG00000162654"	"GBP4"	298,459045104568	-1,72429533952198	0,242599482814642	-5,78853393762151	7,10034043129899e-09	3,62090768960925e-07	"115361"
"ENSG00000149212"	"ENSG00000149212"	"SESN3"	676,874419268396	-1,27576128309845	0,165343880358363	-5,78044546327901	7,45030872077007e-09	3,78520162470169e-07	"143686"
"ENSG00000037474"	"ENSG00000037474"	"NSUN2"	4229,20183587443	0,985630010549234	0,115224772798449	5,77679603424823	7,61364878419061e-09	3,85380824704607e-07	"54888"
"ENSG00000142634"	"ENSG00000142634"	"EFHD2"	2824,4861749198	1,0197730952112	0,121352522138643	5,76644871386951	8,09593309510773e-09	4,08274907492544e-07	"79180"
"ENSG00000169180"	"ENSG00000169180"	"XPO6"	3671,87432756325	0,938262371765401	0,107376977510507	5,75786715271345	8,51833494840704e-09	4,27991323459447e-07	"23214"
"ENSG00000100439"	"ENSG00000100439"	"ABHD4"	735,733799427105	-1,27763261579374	0,166349638356119	-5,75674600352096	8,57507843492246e-09	4,29258338124648e-07	"63874"
"ENSG00000162772"	"ENSG00000162772"	"ATF3"	632,339194485425	-1,47331357479113	0,200568072238301	-5,75023512925251	8,91194202847807e-09	4,4448718922988e-07	"467"
"ENSG00000135631"	"ENSG00000135631"	"RAB11FIP5"	990,08819757196	1,09850581400613	0,135454652462527	5,74735381807207	9,06509114762562e-09	4,50475478343323e-07	"26056"
"ENSG00000261236"	"ENSG00000261236"	"BOP1"	943,680404812673	1,19001405307768	0,151409154486113	5,74611261802848	9,13184979843302e-09	4,52142788565324e-07	"23246"
"ENSG00000170412"	"ENSG00000170412"	"GPRC5C"	826,549338691147	-1,22767572267534	0,158487211963538	-5,72712278441849	1,02148238805478e-08	5,03931311440356e-07	"55890"
